id,date,market,region,quality_grade,price_per_kg_tzs
25798,2024-12-17,Moshi Central,Kilimanjaro,A,2137.37
25799,2024-12-17,Moshi Central,Kilimanjaro,B,1797.59
25800,2024-12-17,Moshi Central,Kilimanjaro,C,1565.32
25801,2024-12-17,Kariakoo,Dar es Salaam,A,2162.84
25802,2024-12-17,Kariakoo,Dar es Salaam,B,1790.8
25803,2024-12-17,Kariakoo,Dar es Salaam,C,1551.28
25804,2024-12-17,Mwenge,Dar es Salaam,A,2160.04
25805,2024-12-17,Mwenge,Dar es Salaam,B,1776.91
25806,2024-12-17,Mwenge,Dar es Salaam,C,1518.8
25807,2024-12-17,Mwanza Central,Mwanza,A,2137.11
25808,2024-12-17,Mwanza Central,Mwanza,B,1778.44
25809,2024-12-17,Mwanza Central,Mwanza,C,1558.52
25810,2024-12-17,Shinyanga Central,Shinyanga,A,2137.72
25811,2024-12-17,Shinyanga Central,Shinyanga,B,1841.02
25812,2024-12-17,Shinyanga Central,Shinyanga,C,1523.83
25813,2024-12-18,Mbeya Central,Mbeya,A,1858.76
25814,2024-12-18,Mbeya Central,Mbeya,B,1564.32
25815,2024-12-18,Mbeya Central,Mbeya,C,1339.46
25816,2024-12-18,Iringa Central,Iringa,A,1900.19
25817,2024-12-18,Iringa Central,Iringa,B,1588.01
25818,2024-12-18,Iringa Central,Iringa,C,1342.3
25819,2024-12-18,Songea Central,Ruvuma,A,1853.1
25820,2024-12-18,Songea Central,Ruvuma,B,1557.39
25821,2024-12-18,Songea Central,Ruvuma,C,1355.24
25822,2024-12-18,Sumbawanga Central,Rukwa,A,1917.39
25823,2024-12-18,Sumbawanga Central,Rukwa,B,1572.09
25824,2024-12-18,Sumbawanga Central,Rukwa,C,1338.36
25825,2024-12-18,Morogoro Central,Morogoro,A,1889.47
25826,2024-12-18,Morogoro Central,Morogoro,B,1597.49
25827,2024-12-18,Morogoro Central,Morogoro,C,1349.42
25828,2024-12-18,Dodoma Central,Dodoma,A,1866.73
25829,2024-12-18,Dodoma Central,Dodoma,B,1565.26
25830,2024-12-18,Dodoma Central,Dodoma,C,1338.77
25831,2024-12-18,Arusha Central,Arusha,A,2208.93
25832,2024-12-18,Arusha Central,Arusha,B,1839.74
25833,2024-12-18,Arusha Central,Arusha,C,1527.46
25834,2024-12-18,Moshi Central,Kilimanjaro,A,2141.29
25835,2024-12-18,Moshi Central,Kilimanjaro,B,1840.96
25836,2024-12-18,Moshi Central,Kilimanjaro,C,1551.8
25837,2024-12-18,Kariakoo,Dar es Salaam,A,2130.45
25838,2024-12-18,Kariakoo,Dar es Salaam,B,1781.78
25839,2024-12-18,Kariakoo,Dar es Salaam,C,1532.92
25840,2024-12-18,Mwenge,Dar es Salaam,A,2177.05
25841,2024-12-18,Mwenge,Dar es Salaam,B,1791.82
25842,2024-12-18,Mwenge,Dar es Salaam,C,1547.85
25843,2024-12-18,Mwanza Central,Mwanza,A,2178.31
25844,2024-12-18,Mwanza Central,Mwanza,B,1798.26
25845,2024-12-18,Mwanza Central,Mwanza,C,1523.49
25846,2024-12-18,Shinyanga Central,Shinyanga,A,2163.52
25847,2024-12-18,Shinyanga Central,Shinyanga,B,1793.78
25848,2024-12-18,Shinyanga Central,Shinyanga,C,1555.33
25849,2024-12-19,Mbeya Central,Mbeya,A,1886.49
25850,2024-12-19,Mbeya Central,Mbeya,B,1595.96
25851,2024-12-19,Mbeya Central,Mbeya,C,1336.47
25852,2024-12-19,Iringa Central,Iringa,A,1917.64
25853,2024-12-19,Iringa Central,Iringa,B,1570.94
25854,2024-12-19,Iringa Central,Iringa,C,1315.22
25855,2024-12-19,Songea Central,Ruvuma,A,1881.52
25856,2024-12-19,Songea Central,Ruvuma,B,1557.64
25857,2024-12-19,Songea Central,Ruvuma,C,1329.36
25858,2024-12-19,Sumbawanga Central,Rukwa,A,1924.34
25859,2024-12-19,Sumbawanga Central,Rukwa,B,1596.6
25860,2024-12-19,Sumbawanga Central,Rukwa,C,1361.84
25861,2024-12-19,Morogoro Central,Morogoro,A,1912.61
25862,2024-12-19,Morogoro Central,Morogoro,B,1572.17
25863,2024-12-19,Morogoro Central,Morogoro,C,1345.98
25864,2024-12-19,Dodoma Central,Dodoma,A,1915.86
25865,2024-12-19,Dodoma Central,Dodoma,B,1596.59
25866,2024-12-19,Dodoma Central,Dodoma,C,1346.2
25867,2024-12-19,Arusha Central,Arusha,A,2171.1
25868,2024-12-19,Arusha Central,Arusha,B,1792.15
25869,2024-12-19,Arusha Central,Arusha,C,1522.79
25870,2024-12-19,Moshi Central,Kilimanjaro,A,2145.42
25871,2024-12-19,Moshi Central,Kilimanjaro,B,1817.06
25872,2024-12-19,Moshi Central,Kilimanjaro,C,1534.65
25873,2024-12-19,Kariakoo,Dar es Salaam,A,2202.08
25874,2024-12-19,Kariakoo,Dar es Salaam,B,1827.57
25875,2024-12-19,Kariakoo,Dar es Salaam,C,1529.3
25876,2024-12-19,Mwenge,Dar es Salaam,A,2195.66
25877,2024-12-19,Mwenge,Dar es Salaam,B,1811.24
25878,2024-12-19,Mwenge,Dar es Salaam,C,1569.12
25879,2024-12-19,Mwanza Central,Mwanza,A,2216.5
25880,2024-12-19,Mwanza Central,Mwanza,B,1799.68
25881,2024-12-19,Mwanza Central,Mwanza,C,1556.77
25882,2024-12-19,Shinyanga Central,Shinyanga,A,2156.3
25883,2024-12-19,Shinyanga Central,Shinyanga,B,1795.38
25884,2024-12-19,Shinyanga Central,Shinyanga,C,1541.62
25885,2024-12-20,Mbeya Central,Mbeya,A,1855.47
25886,2024-12-20,Mbeya Central,Mbeya,B,1562.62
25887,2024-12-20,Mbeya Central,Mbeya,C,1358.74
25888,2024-12-20,Iringa Central,Iringa,A,1885.37
25889,2024-12-20,Iringa Central,Iringa,B,1594.03
25890,2024-12-20,Iringa Central,Iringa,C,1357.15
25891,2024-12-20,Songea Central,Ruvuma,A,1893.13
25892,2024-12-20,Songea Central,Ruvuma,B,1605.92
25893,2024-12-20,Songea Central,Ruvuma,C,1332.7
25894,2024-12-20,Sumbawanga Central,Rukwa,A,1916.95
25895,2024-12-20,Sumbawanga Central,Rukwa,B,1596.74
25896,2024-12-20,Sumbawanga Central,Rukwa,C,1320.66
25897,2024-12-20,Morogoro Central,Morogoro,A,1856.09
25898,2024-12-20,Morogoro Central,Morogoro,B,1580.94
25899,2024-12-20,Morogoro Central,Morogoro,C,1357.42
25900,2024-12-20,Dodoma Central,Dodoma,A,1919.56
25901,2024-12-20,Dodoma Central,Dodoma,B,1566.17
25902,2024-12-20,Dodoma Central,Dodoma,C,1343.02
25903,2024-12-20,Arusha Central,Arusha,A,2207.39
25904,2024-12-20,Arusha Central,Arusha,B,1833.18
25905,2024-12-20,Arusha Central,Arusha,C,1534.24
25906,2024-12-20,Moshi Central,Kilimanjaro,A,2140.23
25907,2024-12-20,Moshi Central,Kilimanjaro,B,1782.81
25908,2024-12-20,Moshi Central,Kilimanjaro,C,1538.58
25909,2024-12-20,Kariakoo,Dar es Salaam,A,2216.38
25910,2024-12-20,Kariakoo,Dar es Salaam,B,1809.27
25911,2024-12-20,Kariakoo,Dar es Salaam,C,1527.66
25912,2024-12-20,Mwenge,Dar es Salaam,A,2169.12
25913,2024-12-20,Mwenge,Dar es Salaam,B,1796.03
25914,2024-12-20,Mwenge,Dar es Salaam,C,1554.54
25915,2024-12-20,Mwanza Central,Mwanza,A,2166.4
25916,2024-12-20,Mwanza Central,Mwanza,B,1808.45
25917,2024-12-20,Mwanza Central,Mwanza,C,1540.29
25918,2024-12-20,Shinyanga Central,Shinyanga,A,2198.73
25919,2024-12-20,Shinyanga Central,Shinyanga,B,1786.02
25920,2024-12-20,Shinyanga Central,Shinyanga,C,1532.63
25921,2024-12-21,Mbeya Central,Mbeya,A,1933.71
25922,2024-12-21,Mbeya Central,Mbeya,B,1593.39
25923,2024-12-21,Mbeya Central,Mbeya,C,1356.67
25924,2024-12-21,Iringa Central,Iringa,A,1961.98
25925,2024-12-21,Iringa Central,Iringa,B,1618.09
25926,2024-12-21,Iringa Central,Iringa,C,1379.63
25927,2024-12-21,Songea Central,Ruvuma,A,1933.97
25928,2024-12-21,Songea Central,Ruvuma,B,1613.5
25929,2024-12-21,Songea Central,Ruvuma,C,1352.3
25930,2024-12-21,Sumbawanga Central,Rukwa,A,1942.09
25931,2024-12-21,Sumbawanga Central,Rukwa,B,1608.33
25932,2024-12-21,Sumbawanga Central,Rukwa,C,1357.27
25933,2024-12-21,Morogoro Central,Morogoro,A,1921.39
25934,2024-12-21,Morogoro Central,Morogoro,B,1628.53
25935,2024-12-21,Morogoro Central,Morogoro,C,1358.91
25936,2024-12-21,Dodoma Central,Dodoma,A,1934.75
25937,2024-12-21,Dodoma Central,Dodoma,B,1612.76
25938,2024-12-21,Dodoma Central,Dodoma,C,1388.58
25939,2024-12-21,Arusha Central,Arusha,A,2257.22
25940,2024-12-21,Arusha Central,Arusha,B,1863.57
25941,2024-12-21,Arusha Central,Arusha,C,1564.56
25942,2024-12-21,Moshi Central,Kilimanjaro,A,2192.01
25943,2024-12-21,Moshi Central,Kilimanjaro,B,1820.3
25944,2024-12-21,Moshi Central,Kilimanjaro,C,1564.69
25945,2024-12-21,Kariakoo,Dar es Salaam,A,2221.21
25946,2024-12-21,Kariakoo,Dar es Salaam,B,1813.02
25947,2024-12-21,Kariakoo,Dar es Salaam,C,1587.16
25948,2024-12-21,Mwenge,Dar es Salaam,A,2211.9
25949,2024-12-21,Mwenge,Dar es Salaam,B,1843.09
25950,2024-12-21,Mwenge,Dar es Salaam,C,1567.6
25951,2024-12-21,Mwanza Central,Mwanza,A,2225.5
25952,2024-12-21,Mwanza Central,Mwanza,B,1845.14
25953,2024-12-21,Mwanza Central,Mwanza,C,1586.49
25954,2024-12-21,Shinyanga Central,Shinyanga,A,2190.82
25955,2024-12-21,Shinyanga Central,Shinyanga,B,1852.28
25956,2024-12-21,Shinyanga Central,Shinyanga,C,1590.79
25957,2024-12-22,Mbeya Central,Mbeya,A,1900.37
25958,2024-12-22,Mbeya Central,Mbeya,B,1588.69
25959,2024-12-22,Mbeya Central,Mbeya,C,1363.8
25960,2024-12-22,Iringa Central,Iringa,A,1903.41
25961,2024-12-22,Iringa Central,Iringa,B,1622.27
25962,2024-12-22,Iringa Central,Iringa,C,1379.66
25963,2024-12-22,Songea Central,Ruvuma,A,1923.48
25964,2024-12-22,Songea Central,Ruvuma,B,1617.43
25965,2024-12-22,Songea Central,Ruvuma,C,1342.88
25966,2024-12-22,Sumbawanga Central,Rukwa,A,1962.22
25967,2024-12-22,Sumbawanga Central,Rukwa,B,1623.16
25968,2024-12-22,Sumbawanga Central,Rukwa,C,1392.2
25969,2024-12-22,Morogoro Central,Morogoro,A,1898.74
25970,2024-12-22,Morogoro Central,Morogoro,B,1609.96
25971,2024-12-22,Morogoro Central,Morogoro,C,1361.12
25972,2024-12-22,Dodoma Central,Dodoma,A,1903.7
25973,2024-12-22,Dodoma Central,Dodoma,B,1625.33
25974,2024-12-22,Dodoma Central,Dodoma,C,1360.44
25975,2024-12-22,Arusha Central,Arusha,A,2258.37
25976,2024-12-22,Arusha Central,Arusha,B,1858.79
25977,2024-12-22,Arusha Central,Arusha,C,1549.49
25978,2024-12-22,Moshi Central,Kilimanjaro,A,2190.52
25979,2024-12-22,Moshi Central,Kilimanjaro,B,1827.66
25980,2024-12-22,Moshi Central,Kilimanjaro,C,1581.94
25981,2024-12-22,Kariakoo,Dar es Salaam,A,2241.47
25982,2024-12-22,Kariakoo,Dar es Salaam,B,1814.36
25983,2024-12-22,Kariakoo,Dar es Salaam,C,1547.94
25984,2024-12-22,Mwenge,Dar es Salaam,A,2227.33
25985,2024-12-22,Mwenge,Dar es Salaam,B,1879.18
25986,2024-12-22,Mwenge,Dar es Salaam,C,1554.79
25987,2024-12-22,Mwanza Central,Mwanza,A,2206.25
25988,2024-12-22,Mwanza Central,Mwanza,B,1868.72
25989,2024-12-22,Mwanza Central,Mwanza,C,1590.1
25990,2024-12-22,Shinyanga Central,Shinyanga,A,2251.52
25991,2024-12-22,Shinyanga Central,Shinyanga,B,1872.2
25992,2024-12-22,Shinyanga Central,Shinyanga,C,1598.74
25993,2024-12-23,Mbeya Central,Mbeya,A,1880.77
25994,2024-12-23,Mbeya Central,Mbeya,B,1605.55
25995,2024-12-23,Mbeya Central,Mbeya,C,1325.82
25996,2024-12-23,Iringa Central,Iringa,A,1869.33
25997,2024-12-23,Iringa Central,Iringa,B,1601.28
25998,2024-12-23,Iringa Central,Iringa,C,1333.33
25999,2024-12-23,Songea Central,Ruvuma,A,1878.19
26000,2024-12-23,Songea Central,Ruvuma,B,1551.72
26001,2024-12-23,Songea Central,Ruvuma,C,1330.24
26002,2024-12-23,Sumbawanga Central,Rukwa,A,1892.85
26003,2024-12-23,Sumbawanga Central,Rukwa,B,1568.18
26004,2024-12-23,Sumbawanga Central,Rukwa,C,1353.67
26005,2024-12-23,Morogoro Central,Morogoro,A,1897.47
26006,2024-12-23,Morogoro Central,Morogoro,B,1549.19
26007,2024-12-23,Morogoro Central,Morogoro,C,1339.06
26008,2024-12-23,Dodoma Central,Dodoma,A,1870.53
26009,2024-12-23,Dodoma Central,Dodoma,B,1588.57
26010,2024-12-23,Dodoma Central,Dodoma,C,1314.58
26011,2024-12-23,Arusha Central,Arusha,A,2198.32
26012,2024-12-23,Arusha Central,Arusha,B,1837.44
26013,2024-12-23,Arusha Central,Arusha,C,1525.08
26014,2024-12-23,Moshi Central,Kilimanjaro,A,2176.2
26015,2024-12-23,Moshi Central,Kilimanjaro,B,1835.02
26016,2024-12-23,Moshi Central,Kilimanjaro,C,1529.48
26017,2024-12-23,Kariakoo,Dar es Salaam,A,2176.26
26018,2024-12-23,Kariakoo,Dar es Salaam,B,1831.53
26019,2024-12-23,Kariakoo,Dar es Salaam,C,1529.75
26020,2024-12-23,Mwenge,Dar es Salaam,A,2139.3
26021,2024-12-23,Mwenge,Dar es Salaam,B,1844.71
26022,2024-12-23,Mwenge,Dar es Salaam,C,1547.68
26023,2024-12-23,Mwanza Central,Mwanza,A,2196.51
26024,2024-12-23,Mwanza Central,Mwanza,B,1812.72
26025,2024-12-23,Mwanza Central,Mwanza,C,1509.38
26026,2024-12-23,Shinyanga Central,Shinyanga,A,2144.52
26027,2024-12-23,Shinyanga Central,Shinyanga,B,1800.39
26028,2024-12-23,Shinyanga Central,Shinyanga,C,1527.92
26029,2024-12-24,Mbeya Central,Mbeya,A,1863.02
26030,2024-12-24,Mbeya Central,Mbeya,B,1594.04
26031,2024-12-24,Mbeya Central,Mbeya,C,1329.32
26032,2024-12-24,Iringa Central,Iringa,A,1925.87
26033,2024-12-24,Iringa Central,Iringa,B,1569.34
26034,2024-12-24,Iringa Central,Iringa,C,1365.17
26035,2024-12-24,Songea Central,Ruvuma,A,1925.58
26036,2024-12-24,Songea Central,Ruvuma,B,1566.51
26037,2024-12-24,Songea Central,Ruvuma,C,1354.85
26038,2024-12-24,Sumbawanga Central,Rukwa,A,1888.46
26039,2024-12-24,Sumbawanga Central,Rukwa,B,1597.66
26040,2024-12-24,Sumbawanga Central,Rukwa,C,1362.91
26041,2024-12-24,Morogoro Central,Morogoro,A,1893.83
26042,2024-12-24,Morogoro Central,Morogoro,B,1583.67
26043,2024-12-24,Morogoro Central,Morogoro,C,1335.89
26044,2024-12-24,Dodoma Central,Dodoma,A,1882.2
26045,2024-12-24,Dodoma Central,Dodoma,B,1586.26
26046,2024-12-24,Dodoma Central,Dodoma,C,1314.23
26047,2024-12-24,Arusha Central,Arusha,A,2192.81
26048,2024-12-24,Arusha Central,Arusha,B,1843.92
26049,2024-12-24,Arusha Central,Arusha,C,1519.17
26050,2024-12-24,Moshi Central,Kilimanjaro,A,2151.69
26051,2024-12-24,Moshi Central,Kilimanjaro,B,1780.47
26052,2024-12-24,Moshi Central,Kilimanjaro,C,1538.36
26053,2024-12-24,Kariakoo,Dar es Salaam,A,2208.45
26054,2024-12-24,Kariakoo,Dar es Salaam,B,1781.77
26055,2024-12-24,Kariakoo,Dar es Salaam,C,1568.43
26056,2024-12-24,Mwenge,Dar es Salaam,A,2208.59
26057,2024-12-24,Mwenge,Dar es Salaam,B,1815.61
26058,2024-12-24,Mwenge,Dar es Salaam,C,1568.16
26059,2024-12-24,Mwanza Central,Mwanza,A,2210.23
26060,2024-12-24,Mwanza Central,Mwanza,B,1843.96
26061,2024-12-24,Mwanza Central,Mwanza,C,1556.54
26062,2024-12-24,Shinyanga Central,Shinyanga,A,2187.57
26063,2024-12-24,Shinyanga Central,Shinyanga,B,1814.14
26064,2024-12-24,Shinyanga Central,Shinyanga,C,1537.84
26065,2024-12-25,Mbeya Central,Mbeya,A,1891.85
26066,2024-12-25,Mbeya Central,Mbeya,B,1573.99
26067,2024-12-25,Mbeya Central,Mbeya,C,1361.22
26068,2024-12-25,Iringa Central,Iringa,A,1891.47
26069,2024-12-25,Iringa Central,Iringa,B,1556.29
26070,2024-12-25,Iringa Central,Iringa,C,1354.69
26071,2024-12-25,Songea Central,Ruvuma,A,1857.97
26072,2024-12-25,Songea Central,Ruvuma,B,1593.99
26073,2024-12-25,Songea Central,Ruvuma,C,1355.11
26074,2024-12-25,Sumbawanga Central,Rukwa,A,1895.09
26075,2024-12-25,Sumbawanga Central,Rukwa,B,1593.72
26076,2024-12-25,Sumbawanga Central,Rukwa,C,1321.28
26077,2024-12-25,Morogoro Central,Morogoro,A,1914.0
26078,2024-12-25,Morogoro Central,Morogoro,B,1573.36
26079,2024-12-25,Morogoro Central,Morogoro,C,1347.67
26080,2024-12-25,Dodoma Central,Dodoma,A,1881.86
26081,2024-12-25,Dodoma Central,Dodoma,B,1562.43
26082,2024-12-25,Dodoma Central,Dodoma,C,1334.85
26083,2024-12-25,Arusha Central,Arusha,A,2150.41
26084,2024-12-25,Arusha Central,Arusha,B,1830.1
26085,2024-12-25,Arusha Central,Arusha,C,1542.14
26086,2024-12-25,Moshi Central,Kilimanjaro,A,2174.07
26087,2024-12-25,Moshi Central,Kilimanjaro,B,1809.15
26088,2024-12-25,Moshi Central,Kilimanjaro,C,1509.97
26089,2024-12-25,Kariakoo,Dar es Salaam,A,2136.86
26090,2024-12-25,Kariakoo,Dar es Salaam,B,1778.02
26091,2024-12-25,Kariakoo,Dar es Salaam,C,1541.23
26092,2024-12-25,Mwenge,Dar es Salaam,A,2157.17
26093,2024-12-25,Mwenge,Dar es Salaam,B,1824.64
26094,2024-12-25,Mwenge,Dar es Salaam,C,1518.01
26095,2024-12-25,Mwanza Central,Mwanza,A,2131.87
26096,2024-12-25,Mwanza Central,Mwanza,B,1824.37
26097,2024-12-25,Mwanza Central,Mwanza,C,1553.76
26098,2024-12-25,Shinyanga Central,Shinyanga,A,2187.07
26099,2024-12-25,Shinyanga Central,Shinyanga,B,1775.29
26100,2024-12-25,Shinyanga Central,Shinyanga,C,1553.31
26101,2024-12-26,Mbeya Central,Mbeya,A,1889.18
26102,2024-12-26,Mbeya Central,Mbeya,B,1562.25
26103,2024-12-26,Mbeya Central,Mbeya,C,1362.69
26104,2024-12-26,Iringa Central,Iringa,A,1857.25
26105,2024-12-26,Iringa Central,Iringa,B,1560.85
26106,2024-12-26,Iringa Central,Iringa,C,1338.66
26107,2024-12-26,Songea Central,Ruvuma,A,1862.59
26108,2024-12-26,Songea Central,Ruvuma,B,1597.99
26109,2024-12-26,Songea Central,Ruvuma,C,1315.62
26110,2024-12-26,Sumbawanga Central,Rukwa,A,1917.85
26111,2024-12-26,Sumbawanga Central,Rukwa,B,1560.45
26112,2024-12-26,Sumbawanga Central,Rukwa,C,1334.2
26113,2024-12-26,Morogoro Central,Morogoro,A,1918.31
26114,2024-12-26,Morogoro Central,Morogoro,B,1563.63
26115,2024-12-26,Morogoro Central,Morogoro,C,1351.59
26116,2024-12-26,Dodoma Central,Dodoma,A,1911.16
26117,2024-12-26,Dodoma Central,Dodoma,B,1565.9
26118,2024-12-26,Dodoma Central,Dodoma,C,1333.7
26119,2024-12-26,Arusha Central,Arusha,A,2189.2
26120,2024-12-26,Arusha Central,Arusha,B,1807.43
26121,2024-12-26,Arusha Central,Arusha,C,1525.75
26122,2024-12-26,Moshi Central,Kilimanjaro,A,2201.78
26123,2024-12-26,Moshi Central,Kilimanjaro,B,1791.67
26124,2024-12-26,Moshi Central,Kilimanjaro,C,1553.19
26125,2024-12-26,Kariakoo,Dar es Salaam,A,2134.85
26126,2024-12-26,Kariakoo,Dar es Salaam,B,1813.75
26127,2024-12-26,Kariakoo,Dar es Salaam,C,1556.01
26128,2024-12-26,Mwenge,Dar es Salaam,A,2155.45
26129,2024-12-26,Mwenge,Dar es Salaam,B,1814.35
26130,2024-12-26,Mwenge,Dar es Salaam,C,1566.59
26131,2024-12-26,Mwanza Central,Mwanza,A,2146.43
26132,2024-12-26,Mwanza Central,Mwanza,B,1776.0
26133,2024-12-26,Mwanza Central,Mwanza,C,1568.36
26134,2024-12-26,Shinyanga Central,Shinyanga,A,2174.17
26135,2024-12-26,Shinyanga Central,Shinyanga,B,1810.77
26136,2024-12-26,Shinyanga Central,Shinyanga,C,1564.32
26137,2024-12-27,Mbeya Central,Mbeya,A,1904.27
26138,2024-12-27,Mbeya Central,Mbeya,B,1557.12
26139,2024-12-27,Mbeya Central,Mbeya,C,1340.62
26140,2024-12-27,Iringa Central,Iringa,A,1900.91
26141,2024-12-27,Iringa Central,Iringa,B,1570.35
26142,2024-12-27,Iringa Central,Iringa,C,1354.58
26143,2024-12-27,Songea Central,Ruvuma,A,1917.55
26144,2024-12-27,Songea Central,Ruvuma,B,1564.64
26145,2024-12-27,Songea Central,Ruvuma,C,1364.34
26146,2024-12-27,Sumbawanga Central,Rukwa,A,1863.81
26147,2024-12-27,Sumbawanga Central,Rukwa,B,1551.98
26148,2024-12-27,Sumbawanga Central,Rukwa,C,1337.97
26149,2024-12-27,Morogoro Central,Morogoro,A,1872.45
26150,2024-12-27,Morogoro Central,Morogoro,B,1585.31
26151,2024-12-27,Morogoro Central,Morogoro,C,1330.3
26152,2024-12-27,Dodoma Central,Dodoma,A,1905.4
26153,2024-12-27,Dodoma Central,Dodoma,B,1582.62
26154,2024-12-27,Dodoma Central,Dodoma,C,1336.62
26155,2024-12-27,Arusha Central,Arusha,A,2138.35
26156,2024-12-27,Arusha Central,Arusha,B,1778.23
26157,2024-12-27,Arusha Central,Arusha,C,1515.35
26158,2024-12-27,Moshi Central,Kilimanjaro,A,2167.61
26159,2024-12-27,Moshi Central,Kilimanjaro,B,1819.17
26160,2024-12-27,Moshi Central,Kilimanjaro,C,1560.93
26161,2024-12-27,Kariakoo,Dar es Salaam,A,2172.06
26162,2024-12-27,Kariakoo,Dar es Salaam,B,1784.61
26163,2024-12-27,Kariakoo,Dar es Salaam,C,1546.79
26164,2024-12-27,Mwenge,Dar es Salaam,A,2160.49
26165,2024-12-27,Mwenge,Dar es Salaam,B,1816.43
26166,2024-12-27,Mwenge,Dar es Salaam,C,1511.62
26167,2024-12-27,Mwanza Central,Mwanza,A,2203.79
26168,2024-12-27,Mwanza Central,Mwanza,B,1786.24
26169,2024-12-27,Mwanza Central,Mwanza,C,1553.35
26170,2024-12-27,Shinyanga Central,Shinyanga,A,2160.71
26171,2024-12-27,Shinyanga Central,Shinyanga,B,1792.29
26172,2024-12-27,Shinyanga Central,Shinyanga,C,1552.19
26173,2024-12-28,Mbeya Central,Mbeya,A,1964.01
26174,2024-12-28,Mbeya Central,Mbeya,B,1603.28
26175,2024-12-28,Mbeya Central,Mbeya,C,1338.42
26176,2024-12-28,Iringa Central,Iringa,A,1909.96
26177,2024-12-28,Iringa Central,Iringa,B,1615.97
26178,2024-12-28,Iringa Central,Iringa,C,1349.01
26179,2024-12-28,Songea Central,Ruvuma,A,1926.0
26180,2024-12-28,Songea Central,Ruvuma,B,1596.25
26181,2024-12-28,Songea Central,Ruvuma,C,1347.04
26182,2024-12-28,Sumbawanga Central,Rukwa,A,1959.38
26183,2024-12-28,Sumbawanga Central,Rukwa,B,1596.45
26184,2024-12-28,Sumbawanga Central,Rukwa,C,1390.91
26185,2024-12-28,Morogoro Central,Morogoro,A,1937.95
26186,2024-12-28,Morogoro Central,Morogoro,B,1598.27
26187,2024-12-28,Morogoro Central,Morogoro,C,1355.84
26188,2024-12-28,Dodoma Central,Dodoma,A,1898.87
26189,2024-12-28,Dodoma Central,Dodoma,B,1601.96
26190,2024-12-28,Dodoma Central,Dodoma,C,1349.74
26191,2024-12-28,Arusha Central,Arusha,A,2226.22
26192,2024-12-28,Arusha Central,Arusha,B,1843.31
26193,2024-12-28,Arusha Central,Arusha,C,1556.69
26194,2024-12-28,Moshi Central,Kilimanjaro,A,2187.25
26195,2024-12-28,Moshi Central,Kilimanjaro,B,1811.96
26196,2024-12-28,Moshi Central,Kilimanjaro,C,1588.42
26197,2024-12-28,Kariakoo,Dar es Salaam,A,2202.27
26198,2024-12-28,Kariakoo,Dar es Salaam,B,1879.72
26199,2024-12-28,Kariakoo,Dar es Salaam,C,1557.96
26200,2024-12-28,Mwenge,Dar es Salaam,A,2248.82
26201,2024-12-28,Mwenge,Dar es Salaam,B,1884.05
26202,2024-12-28,Mwenge,Dar es Salaam,C,1599.45
26203,2024-12-28,Mwanza Central,Mwanza,A,2253.75
26204,2024-12-28,Mwanza Central,Mwanza,B,1832.62
26205,2024-12-28,Mwanza Central,Mwanza,C,1589.87
26206,2024-12-28,Shinyanga Central,Shinyanga,A,2245.94
26207,2024-12-28,Shinyanga Central,Shinyanga,B,1853.6
26208,2024-12-28,Shinyanga Central,Shinyanga,C,1548.9
26209,2024-12-29,Mbeya Central,Mbeya,A,1899.29
26210,2024-12-29,Mbeya Central,Mbeya,B,1613.01
26211,2024-12-29,Mbeya Central,Mbeya,C,1366.46
26212,2024-12-29,Iringa Central,Iringa,A,1931.3
26213,2024-12-29,Iringa Central,Iringa,B,1618.91
26214,2024-12-29,Iringa Central,Iringa,C,1347.93
26215,2024-12-29,Songea Central,Ruvuma,A,1939.61
26216,2024-12-29,Songea Central,Ruvuma,B,1635.58
26217,2024-12-29,Songea Central,Ruvuma,C,1391.08
26218,2024-12-29,Sumbawanga Central,Rukwa,A,1959.8
26219,2024-12-29,Sumbawanga Central,Rukwa,B,1621.13
26220,2024-12-29,Sumbawanga Central,Rukwa,C,1351.09
26221,2024-12-29,Morogoro Central,Morogoro,A,1960.5
26222,2024-12-29,Morogoro Central,Morogoro,B,1602.27
26223,2024-12-29,Morogoro Central,Morogoro,C,1381.33
26224,2024-12-29,Dodoma Central,Dodoma,A,1926.26
26225,2024-12-29,Dodoma Central,Dodoma,B,1631.04
26226,2024-12-29,Dodoma Central,Dodoma,C,1352.3
26227,2024-12-29,Arusha Central,Arusha,A,2189.59
26228,2024-12-29,Arusha Central,Arusha,B,1833.12
26229,2024-12-29,Arusha Central,Arusha,C,1578.5
26230,2024-12-29,Moshi Central,Kilimanjaro,A,2203.01
26231,2024-12-29,Moshi Central,Kilimanjaro,B,1833.01
26232,2024-12-29,Moshi Central,Kilimanjaro,C,1595.27
26233,2024-12-29,Kariakoo,Dar es Salaam,A,2218.65
26234,2024-12-29,Kariakoo,Dar es Salaam,B,1822.7
26235,2024-12-29,Kariakoo,Dar es Salaam,C,1600.16
26236,2024-12-29,Mwenge,Dar es Salaam,A,2206.01
26237,2024-12-29,Mwenge,Dar es Salaam,B,1845.74
26238,2024-12-29,Mwenge,Dar es Salaam,C,1560.15
26239,2024-12-29,Mwanza Central,Mwanza,A,2208.64
26240,2024-12-29,Mwanza Central,Mwanza,B,1863.07
26241,2024-12-29,Mwanza Central,Mwanza,C,1558.25
26242,2024-12-29,Shinyanga Central,Shinyanga,A,2251.94
